lsl_time,C3,C4,CZ,CP3,CP4,CPZ,FC3,FC4
315888.03091448033,-633.8991088867188,-1201.328857421875,-1060.0357666015625,-1105.61083984375,-1039.14404296875,-642.2628784179688,-1235.985107421875,-1447.19775390625
315888.0349144803,-645.63671875,-1213.7799072265625,-1072.840087890625,-1118.15283203125,-1050.5294189453125,-652.8124389648438,-1248.938232421875,-1459.4569091796875
315888.0389144803,-651.6483764648438,-1219.5137939453125,-1078.69189453125,-1123.9757080078125,-1056.740478515625,-659.3197631835938,-1254.5078125,-1465.312744140625
315888.0429144803,-645.9654541015625,-1213.075927734375,-1072.18212890625,-1117.59033203125,-1051.3507080078125,-654.721923828125,-1247.70068359375,-1459.0921630859375
315888.04691448034,-634.375732421875,-1201.158935546875,-1059.9593505859375,-1105.5518798828125,-1039.9853515625,-643.795654296875,-1235.490478515625,-1447.318603515625
315888.0509144803,-633.4744262695312,-1201.093017578125,-1059.7850341796875,-1105.3006591796875,-1038.86572265625,-641.963623046875,-1235.7232666015625,-1447.02490234375
315888.0549144803,-645.03515625,-1213.246337890625,-1072.2969970703125,-1117.5113525390625,-1049.98291015625,-652.2523803710938,-1248.4027099609375,-1458.9298095703125
315888.0589144803,-650.9894409179688,-1218.7529296875,-1077.9630126953125,-1123.0418701171875,-1055.945068359375,-658.5244140625,-1253.861328125,-1464.5672607421875
315888.06291448034,-645.0711669921875,-1212.0802001953125,-1071.21435546875,-1116.4022216796875,-1050.2880859375,-653.6268310546875,-1246.8309326171875,-1458.1424560546875
315888.0669144803,-634.4476318359375,-1201.25537109375,-1060.041748046875,-1105.4964599609375,-1040.0572509765625,-643.903564453125,-1235.5355224609375,-1447.4210205078125
315888.0709144803,-633.7067260742188,-1201.4947509765625,-1060.115234375,-1105.5284423828125,-1039.25244140625,-642.372314453125,-1235.856201171875,-1447.3756103515625
